0.045247	0.351414	-0.128629	-0.018796	-0.133657	-0.087305	
0.045119	0.351395	-0.128761	-0.018883	-0.131844	-0.087359	
0.044990	0.351376	-0.128892	-0.018970	-0.130027	-0.087412	
0.044861	0.351357	-0.129022	-0.019058	-0.128206	-0.087463	
0.044732	0.351338	-0.129149	-0.019145	-0.126381	-0.087512	
0.044602	0.351319	-0.129274	-0.019233	-0.124553	-0.087561	
0.044473	0.351300	-0.129398	-0.019320	-0.122720	-0.087608	
0.044344	0.351280	-0.129520	-0.019408	-0.120884	-0.087654	
0.044214	0.351261	-0.129640	-0.019496	-0.119044	-0.087699	
0.044084	0.351241	-0.129758	-0.019584	-0.117200	-0.087742	
0.043955	0.351222	-0.129874	-0.019671	-0.115353	-0.087784	
0.043825	0.351202	-0.129989	-0.019759	-0.113501	-0.087825	
0.043695	0.351182	-0.130101	-0.019847	-0.111646	-0.087864	
0.043564	0.351162	-0.130212	-0.019935	-0.109787	-0.087902	
0.043434	0.351142	-0.130321	-0.020023	-0.107925	-0.087939	
0.043304	0.351122	-0.130428	-0.020111	-0.106059	-0.087974	
0.043173	0.351102	-0.130533	-0.020199	-0.104189	-0.088009	
